year,dorm,room_number,course,geolocation,grade
2002,Baker House ,A 443A,15,CA,2
2002,Baker House ,A 311A,0,PA,1
2002,Baker House ,A 202A,0,RI,1
2002,Baker House ,A 120A,0,NC,1
2002,Baker House ,A 212A,0,TX,1
2002,Baker House ,A 516A,6 2,MA,3
2002,Baker House ,A 106A,0,CA,1
2002,Baker House ,A 641A,3,,4
2002,Baker House ,A 518A,6 2,CA,4
2002,Baker House ,A 305A,10,PA,2
2002,Baker House ,A 104A,0,CA,1
2002,Baker House ,A 416A,5,NY,3
2002,Baker House ,A 430A,6 3,NY,3
2002,Baker House ,A 601A,0,IL,1
2002,Baker House ,A 606A,6 3,NY,2
2002,Baker House ,A 633A,6 3,PA,3
2002,Baker House ,A 506A,0,CT,1
2002,Baker House ,A 139A,7,CA,3
2002,Baker House ,A 339A,7,MA,4
2002,Baker House ,A 243A,0,NJ,1
2002,Baker House ,A 613A,7,WI,2
2002,Baker House ,A 538A,1 E,WA,4
2002,Baker House ,A 317A,6 3,OR,2
2002,Baker House ,A 525A,6 2,NM,4
2002,Baker House ,A 140A,15,CA,3
2002,Baker House ,A 419A,18,MA,2
2002,Baker House ,A 330A,6 2A,PA,3
2002,Baker House ,A 522A,6 1,NC,4
2002,Baker House ,A 419A,0,CA,1
2002,Baker House ,A 224A,14,NY,3
2002,Baker House ,A 306A,0,WA,1
2002,Baker House ,A 302A,3,NY,2
2002,Baker House ,A 446A,0,MI,1
2002,Baker House ,A 618A,7,NJ,4
2002,Baker House ,A 424A,10,FL,4
2002,Baker House ,A 426A,15,CA,4
2002,Baker House ,A 417A,6 1,CA,2
2002,Baker House ,A 529A,7,MO,4
2002,Baker House ,A 501A,0,MA,1
2002,Baker House ,A 318A,6 3,NJ,2
2002,Baker House ,A 101A,0,CA,1
2002,Baker House ,A 433A,1 E,CA,3
2002,Baker House ,A 101A,0,NY,1
2002,Baker House ,A 311A,0,MD,1
2002,Baker House ,A 415A,9,NJ,2
2002,Baker House ,A 441A,7,TX,4
2002,Baker House ,A 601A,0,CA,1
2002,Baker House ,A 428A,15,NJ,3
2002,Baker House ,A 246A,0,MA,1
2002,Baker House ,A 511A,0,MI,1
2002,Baker House ,A 501A,0,MI,1
2002,Baker House ,A 502A,2,MA,2
2002,Baker House ,A 319A,6 2,TX,2
2002,Baker House ,A 605A,0,CA,1
2002,Baker House ,A 620A,18 C,FL,3
2002,Baker House ,A 201A,0,MA,1
2002,Baker House ,A 121A,4,WI,4
2002,Baker House ,A 214A,0,AZ,1
2002,Baker House ,A 133A,3 B,WA,3
2002,Baker House ,A 636A,16 1,NY,4
2002,Baker House ,A 602A,6 2,ME,2
2002,Baker House ,A 246A,0,ME,1
2002,Baker House ,A 524A,2,CA,4
2002,Baker House ,A 611A,0,FL,1
2002,Baker House ,A 325A,6 2,MN,3
2002,Baker House ,A 315A,3,TX,2
2002,Baker House ,A 312A,0,NY,1
2002,Baker House ,A 206A,0,MA,1
2002,Baker House ,A 506A,0,TX,1
2002,Baker House ,A 242A,15,MA,2
2002,Baker House ,A 211A,0,NJ,1
2002,Burton Conner ,A 332AA,2,NH,3
2002,Burton Conner ,A 354DA,0,NY,1
2002,Burton Conner ,A 311CA,6 2,FL,4
2002,Burton Conner ,A 511AA,6 2A,CA,3
2002,Burton Conner ,A 231CA,22,SD,2
2002,Burton Conner ,A 223CA,0,NJ,1
2002,Burton Conner ,A 333DA,6 2,NY,4
2002,Burton Conner ,A 241DA,7,NJ,3
2002,Burton Conner ,A 551BA,8,FL,2
2002,Burton Conner ,A 312CA,0,CA,1
2002,Burton Conner ,A 141AA,7,MA,2
2002,Burton Conner ,A 254FA,0,NJ,1
2002,Burton Conner ,A 524AA,0,WV,1
2002,Burton Conner ,A 141GA,7,AZ,4
2002,Burton Conner ,A 413AA,0,MI,1
2002,Burton Conner ,A 152AA,4,NJ,3
2002,Burton Conner ,A 323HA,0,TX,1
2002,Burton Conner ,A 333BA,8,TX,3
2002,Burton Conner ,A 412BA,2,,4
2002,Burton Conner ,A 411CA,7,TX,3
2002,Burton Conner ,A 233DA,16 1,MI,3
2002,Burton Conner ,A 323DA,10,IL,2
2002,Burton Conner ,A 331DA,0,NY,1
2002,Burton Conner ,A 324FA,6 2,,2
2002,Burton Conner ,A 451DA,0,MA,1
2002,Burton Conner ,A 411BA,0,,1
2002,Burton Conner ,A 554AA,6 3,NJ,3
2002,Burton Conner ,A 453AA,0,MO,1
2002,Burton Conner ,A 432CA,6 3,IL,2
2002,Burton Conner ,A 523GA,15,NH,3
2002,Burton Conner ,A 151AA,0,,1
2002,Burton Conner ,A 141KA,16 1,NJ,3
2002,Burton Conner ,A 452DA,0,NY,1
2002,Burton Conner ,A 252BA,10,IN,4
2002,Burton Conner ,A 512BA,9,TX,4
2002,Burton Conner ,A 224CA,7,,2
2002,Burton Conner ,A 454CA,16 1,NJ,3
2002,Burton Conner ,A 251BA,0,PA,1
2002,Burton Conner ,A 541CA,1 E,OH,3
2002,Burton Conner ,A 141LA,2,NJ,4
2002,Burton Conner ,A 132AA,8 B,,4
2002,Burton Conner ,A 513BA,6 1,VT,4
2002,Burton Conner ,A 454DA,0,MI,1
2002,Burton Conner ,A 351DA,0,,1
2002,Burton Conner ,A 451BA,6 2,CA,3
2002,Burton Conner ,A 451DA,0,IL,1
2002,Burton Conner ,A 552CA,0,KS,1
2002,Burton Conner ,A 311BA,0,NY,1
2002,Burton Conner ,A 441GA,16 1,KY,4
2002,Burton Conner ,A 152CA,0,MN,1
2002,Burton Conner ,A 232DA,0,,1
2002,Burton Conner ,A 231AA,7,CA,2
2002,Burton Conner ,A 431DA,0,,1
2002,Burton Conner ,A 452AA,9,CA,2
2002,Burton Conner ,A 341AA,6 2,,3
2002,Burton Conner ,A 152DA,0,IL,1
2002,Burton Conner ,A 131CA,0,MN,1
2002,Burton Conner ,A 322AA,0,VA,1
2002,Burton Conner ,A 541GA,7,NJ,4
2002,Burton Conner ,A 531AA,8,AE,3
2002,Burton Conner ,A 541FA,1 C,WA,4
2002,Burton Conner ,A 552AA,8,CO,4
2002,Burton Conner ,A 141CA,1 C,HI,3
2002,Burton Conner ,A 433FA,16 1,ME,4
2002,Burton Conner ,A 354AA,7,NY,4
2002,Burton Conner ,A 441DA,2,MO,4
2002,Burton Conner ,A 254BA,2,PA,3
2002,Burton Conner ,A 351CA,8,,2
2002,Burton Conner ,A 413CA,5,,4
2002,Burton Conner ,A 133GA,17,IL,4
2002,Burton Conner ,A 224FA,22,MA,2
2002,Burton Conner ,A 553DA,0,MA,1
2002,Burton Conner ,A 233CA,16 1,IL,3
2002,Burton Conner ,A 151BA,3 B,TX,3
2002,Burton Conner ,A 451AA,7,CA,2
2002,Burton Conner ,A 512CA,0,TX,1
2002,Burton Conner ,A 513AA,6 1,PA,2
2002,Burton Conner ,A 223AA,0,MD,1
2002,Burton Conner ,A 132CA,9,,2
2002,Burton Conner ,A 432AA,6 1,NH,2
2002,Burton Conner ,A 413AA,0,MI,1
2002,Burton Conner ,A 233GA,18,MA,4
2002,Burton Conner ,A 433CA,8,MA,2
2002,Burton Conner ,A 432BA,15,NY,4
2002,Burton Conner ,A 133DA,2,IN,4
2002,Burton Conner ,A 412CA,0,OK,1
2002,Burton Conner ,A 532DA,0,NY,1
2002,Burton Conner ,A 552DA,0,MA,1
2002,Burton Conner ,A 233AA,6 1,TX,3
2002,Burton Conner ,A 223BA,6 2,,4
2002,Burton Conner ,A 232BA,2,CA,4
2002,Burton Conner ,A 153CA,6 2A,,4
2002,Burton Conner ,A 452CA,16 1,,3
2002,Burton Conner ,A 324AA,0,MA,1
2002,Burton Conner ,A 512CA,0,MA,1
2002,Burton Conner ,A 532CA,0,TX,1
2002,Burton Conner ,A 254CA,10,MA,2
2002,Burton Conner ,A 511BA,0,MA,1
2002,Burton Conner ,A 331DA,0,MI,1
2002,Burton Conner ,A 222AA,16 2,MI,2
2002,Burton Conner ,A 433DA,10,NY,4
2002,Burton Conner ,A 323CA,7,,3
2002,Burton Conner ,A 431DA,0,MA,1
2002,Burton Conner ,A 341DA,6 3,TX,4
2002,Burton Conner ,A 423CA,15,LA,3
2002,Burton Conner ,A 223HA,0,CA,1
2002,Burton Conner ,A 233FA,10,MI,3
2002,Burton Conner ,A 341FA,1 E,HI,4
2002,Burton Conner ,A 523HA,0,MA,1
2002,Burton Conner ,A 241CA,0,CA,1
2002,Burton Conner ,A 251DA,0,CA,1
2002,Burton Conner ,A 441FA,10,CA,4
2002,Burton Conner ,A 324DA,18,WV,4
2002,Burton Conner ,A 424FA,15,CA,3
2002,Burton Conner ,A 531BA,0,,1
2002,Burton Conner ,A 133FA,6 2,AZ,4
2002,Burton Conner ,A 213AA,10,OH,2
2002,Burton Conner ,A 513DA,16 1,NC,4
2002,Burton Conner ,A 333CA,0,VA,1
2002,Burton Conner ,A 241BA,10,NJ,2
2002,Burton Conner ,A 213FA,12,FL,2
2002,Burton Conner ,A 212BA,6 2,NY,4
2002,Burton Conner ,A 141HA,7,PA,4
2002,Burton Conner ,A 224DA,2,MA,3
2002,Burton Conner ,A 322AA,0,FL,1
2002,Burton Conner ,A 241GA,6 2,HI,3
2002,Burton Conner ,A 441CA,3,NY,2
2002,Burton Conner ,A 533FA,6 2,,3
2002,Burton Conner ,A 541AA,7,SC,3
2002,Burton Conner ,A 551AA,8,MO,2
2002,Burton Conner ,A 424CA,5,TX,3
2002,Burton Conner ,A 533BA,0,KS,1
2002,Burton Conner ,A 153AA,0,NY,1
2002,Burton Conner ,A 433CA,10,WI,2
2002,Burton Conner ,A 523CA,7,,2
2002,Burton Conner ,A 323BA,16 1,CA,4
2002,Burton Conner ,A 431CA,6 2,TX,3
2002,Burton Conner ,A 352DA,0,NY,1
2002,Burton Conner ,A 433AA,3 B,NY,3
2002,Burton Conner ,A 524CA,6 2A,NJ,3
2002,Burton Conner ,A 332CA,15,MD,3
2002,Burton Conner ,A 133CA,15,CA,2
2002,Burton Conner ,A 353DA,6 2,NY,2
2002,Burton Conner ,A 433GA,7,MA,4
2002,Burton Conner ,A 554FA,0,WA,1
2002,Burton Conner ,A 554DA,0,ME,1
2002,Burton Conner ,A 553CA,6 2,PA,2
2002,Burton Conner ,A 151DA,0,MA,1
2002,Burton Conner ,A 331AA,7,,2
2002,Burton Conner ,A 454BA,2,TX,3
2002,Burton Conner ,A 141FA,1 E,HI,4
2002,Burton Conner ,A 253BA,7,NM,2
2002,Burton Conner ,A 524AA,0,CA,1
2002,Burton Conner ,A 441CA,6 3,NH,2
2002,Burton Conner ,A 341BA,6 3,NJ,3
2002,Burton Conner ,A 223HA,0,IL,1
2002,Burton Conner ,A 423HA,6 2,OH,2
2002,Burton Conner ,A 533AA,0,CA,1
2002,Burton Conner ,A 411AA,8,PA,3
2002,Burton Conner ,A 412CA,0,CA,1
2002,Burton Conner ,A 554CA,16 1,,2
2002,Burton Conner ,A 411BA,6 2,HI,2
2002,Burton Conner ,A 352BA,10,NY,3
2002,Burton Conner ,A 313DA,6 3A,,4
2002,Burton Conner ,A 354FA,0,CA,1
2002,Burton Conner ,A 232AA,7,MA,4
2002,Burton Conner ,A 532DA,0,NY,1
2002,Burton Conner ,A 252CA,0,NY,1
2002,Burton Conner ,A 311BA,0,AK,1
2002,Burton Conner ,A 453BA,3,HI,2
2002,Burton Conner ,A 211BA,7,MI,2
2002,Burton Conner ,A 554FA,0,MD,1
2002,Burton Conner ,A 531DA,0,CO,1
2002,Burton Conner ,A 331CA,14,MA,2
2002,Burton Conner ,A 312CA,0,,1
2002,Burton Conner ,A 341CA,0,FL,1
2002,Burton Conner ,A 212CA,16 1,WI,3
2002,Burton Conner ,A 513AA,18,NJ,2
2002,Burton Conner ,A 322BA,2,NM,2
2002,Burton Conner ,A 354CA,18,,4
2002,Burton Conner ,A 211AA,6 2,TX,2
2002,Burton Conner ,A 523HA,0,IL,1
2002,Burton Conner ,A 231DA,0,HI,1
2002,Burton Conner ,A 233CA,6 2A,IL,3
2002,Burton Conner ,A 424AA,0,SD,1
2002,Burton Conner ,A 211BA,7,MI,2
2002,Burton Conner ,A 141DA,18 C,CT,3
2002,Burton Conner ,A 132BA,2,IL,4
2002,Burton Conner ,A 454AA,14,,4
2002,Burton Conner ,A 323FA,9,TN,2
2002,Burton Conner ,A 224AA,0,CA,1
2002,Burton Conner ,A 431AA,16 1,NC,2
2002,Burton Conner ,A 252DA,0,MA,1
2002,Burton Conner ,A 413DA,7,IL,3
2002,Burton Conner ,A 511CA,6 1,,3
2002,Burton Conner ,A 251AA,8,MD,2
2002,Burton Conner ,A 222AA,6 2,MI,2
2002,Burton Conner ,A 324CA,6 1,NJ,3
2002,Burton Conner ,A 522AA,0,MA,1
2002,Burton Conner ,A 533CA,6 2,MA,2
2002,Burton Conner ,A 141DA,9,AP,3
2002,Burton Conner ,A 152DA,0,FL,1
2002,Burton Conner ,A 232CA,0,NJ,1
2002,Burton Conner ,A 432DA,0,CA,1
2002,Burton Conner ,A 541DA,9,NJ,3
2002,Burton Conner ,A 313AA,6 2,MD,2
2002,Burton Conner ,A 513CA,4,VA,4
2002,Burton Conner ,A 212CA,14,IN,3
2002,Burton Conner ,A 241HA,12,KS,2
2002,Burton Conner ,A 354BA,5,OH,4
2002,Burton Conner ,A 522BA,14,CA,2
2002,Burton Conner ,A 313AA,15,NY,3
2002,Burton Conner ,A 423HA,6 2,MI,2
2002,Burton Conner ,A 452BA,7,NY,4
2002,Burton Conner ,A 131CA,0,TX,1
2002,Burton Conner ,A 141BA,18,DC,3
2002,Burton Conner ,A 254AA,6 2,,3
2002,Burton Conner ,A 422AA,5,CA,2
2002,Burton Conner ,A 241FA,5,MI,4
2002,Burton Conner ,A 552BA,6 2,ME,3
2002,Burton Conner ,A 132DA,0,MD,1
2002,Burton Conner ,A 532BA,16 1,,4
2002,Burton Conner ,A 533DA,15,NY,3
2002,Burton Conner ,A 531DA,0,WI,1
2002,Burton Conner ,A 333GA,7,TX,4
2002,Burton Conner ,A 254DA,0,MA,1
2002,Burton Conner ,A 554BA,6 2A,AE,3
2002,Burton Conner ,A 322CA,3,IL,4
2002,Burton Conner ,A 333CA,0,CA,1
2002,Burton Conner ,A 551DA,0,VA,1
2002,Burton Conner ,A 524DA,6 3A,,4
2002,Burton Conner ,A 131BA,0,NC,1
2002,Burton Conner ,A 213AA,6 2,MD,2
2002,Burton Conner ,A 431BA,17,WA,2
2002,Burton Conner ,A 423AA,15,MN,4
2002,Burton Conner ,A 311AA,6 3,,2
2002,Burton Conner ,A 151CA,0,CA,1
2002,Burton Conner ,A 151DA,0,NY,1
2002,Burton Conner ,A 354DA,0,IL,1
2002,Burton Conner ,A 132DA,0,MD,1
2002,Burton Conner ,A 351AA,16 1,CA,2
2002,Burton Conner ,A 551CA,16 1,NH,2
2002,Burton Conner ,A 313CA,15,VA,3
2002,Burton Conner ,A 312BA,18 C,CA,3
2002,Burton Conner ,A 341CA,0,MI,1
2002,Burton Conner ,A 422AA,1 E,IL,2
2002,Burton Conner ,A 351BA,6 2,,2
2002,Burton Conner ,A 441AA,1 C,HI,2
2002,Burton Conner ,A 212AA,0,IL,1
2002,Burton Conner ,A 424DA,16 1,,4
2002,Burton Conner ,A 254FA,0,OH,1
2002,Burton Conner ,A 224AA,0,NM,1
2002,Burton Conner ,A 252AA,8:00 AM,MI,2
2002,Burton Conner ,A 523AA,7,TX,3
2002,Burton Conner ,A 552DA,0,NY,1
2002,Burton Conner ,A 251CA,6 3,MA,4
2002,Burton Conner ,A 454FA,0,MA,1
2002,Burton Conner ,A 231DA,0,CT,1
2002,Burton Conner ,A 223GA,7,IL,2
2002,Burton Conner ,A 522AA,0,,1
2002,Burton Conner ,A 452DA,0,NM,1
2002,Burton Conner ,A 224BA,2:00 AM,HI,2
2002,Burton Conner ,A 432DA,0,CA,1
2002,Burton Conner ,A 241CA,0,TX,1
2002,Burton Conner ,A 511BA,0,MI,1
2002,Burton Conner ,A 523DA,6 2,WA,3
2002,Burton Conner ,A 523BA,2,,4
2002,Burton Conner ,A 522CA,5,,4
2002,Burton Conner ,A 332BA,6 1,WI,3
2002,Burton Conner ,A 533CA,3,PA,2
2002,Burton Conner ,A 333AA,15,CA,3
2002,Burton Conner ,A 353AA,0,,1
2002,Burton Conner ,A 454DA,0,MI,1
2002,Burton Conner ,A 153BA,0,CT,1
2002,Burton Conner ,A 331BA,1 C,CA,2
2002,Burton Conner ,A 551DA,0,IL,1
2002,Burton Conner ,A 554DA,0,KS,1
2002,Burton Conner ,A 332DA,0,IN,1
2002,Burton Conner ,A 423FA,7,NC,3
2002,Burton Conner ,A 424AA,0,TX,1
2002,Burton Conner ,A 253AA,5,NY,2
2002,Burton Conner ,A 341HA,6 2A,,3
2002,Burton Conner ,A 441HA,2,,2
2002,Burton Conner ,A 241AA,3,CT,2
2002,Burton Conner ,A 323HA,0,CA,1
2002,Burton Conner ,A 454FA,0,NY,1
2002,Burton Conner ,A 513FA,6 3,MD,3
2002,Burton Conner ,A 524BA,16 1,,3
2002,Burton Conner ,A 553AA,8,,2
2002,Burton Conner ,A 324AA,0,NC,1
2002,Burton Conner ,A 423BA,15,CT,4
2002,Burton Conner ,A 254DA,0,MN,1
2002,Burton Conner ,A 553BA,6 2,,2
2002,Burton Conner ,A 332DA,0,CT,1
2002,Burton Conner ,A 313FA,15,CA,2
2002,Burton Conner ,A 133AA,1 C,NY,3
2002,Burton Conner ,A 412AA,10,NY,3
2002,Burton Conner ,A 133CA,6 2,MD,2
2002,Burton Conner ,A 352DA,0,IA,1
2002,Burton Conner ,A 523FA,15,NJ,2
2002,Burton Conner ,A 351DA,0,NY,1
2002,Burton Conner ,A 352AA,6 3,NY,2
2002,Burton Conner ,A 341GA,6 3,IL,4
2002,Burton Conner ,A 532AA,6 3,NY,3
2002,Burton Conner ,A 524FA,7,CA,2
2002,Burton Conner ,A 541CA,10,OH,3
2002,Burton Conner ,A 152BA,9,NJ,3
2002,Burton Conner ,A 333FA,6 3,MD,4
2002,Burton Conner ,A 541BA,9,MO,3
2002,Burton Conner ,A 252DA,0,WI,1
2002,Burton Conner ,A 423DA,8,AP,3
2002,Burton Conner ,A 533GA,18,FL,3
2002,Burton Conner ,A 232DA,0,AZ,1
2002,Burton Conner ,A 323GA,7,CA,2
2002,Burton Conner ,A 541HA,5,WI,3
2002,Burton Conner ,A 223DA,10,MA,2
2002,Burton Conner ,A 433BA,21W,TN,3
2002,Burton Conner ,A 512AA,18,,3
2002,Burton Conner ,A 312AA,16 1,CT,2
2002,Burton Conner ,A 223FA,0,MI,1
2002,Burton Conner ,A 353CA,7,,2
2002,Burton Conner ,A 352CA,0,MA,1
2002,Burton Conner ,A 251DA,0,NJ,1
2002,Burton Conner ,A 323AA,2,IL,3
2002,Burton Conner ,A 354FA,0,CA,1
2002,Burton Conner ,A 413FA,3 B,,4
2002,Burton Conner ,A 423GA,3,,4
2002,Burton Conner ,A 451CA,8:00 AM,IL,3
2002,Burton Conner ,A 141AA,7,MA,2
2002,Burton Conner ,A 353BA,0,CA,1
2002,"East Campus, Bem ",A 211A,12,MN,2
2002,"East Campus, Bem ",A 107A,0,MI,1
2002,"East Campus, Walc ",A 401A,0,IA,1
2002,"East Campus, Walc ",A 303A,0,MA,1
2002,"East Campus, Hayd ",A 514A,6 3,WI,3
2002,"East Campus, Good ",A 313A,6 2,MA,4
2002,"East Campus, Hayd ",A 103A,0,CA,1
2002,"East Campus, Wood ",A 513A,0,CA,1
2002,"East Campus, Wood ",A 103A,6 3,MA,4
2002,"East Campus, Hayd ",A 302A,0,,1
2002,"East Campus, Walc ",A 314A,0,OH,1
2002,"East Campus, Walc ",A 503A,0,NC,1
2002,"East Campus, Walc ",A 314A,0,VA,1
2002,"East Campus, Hayd ",A 304A,0,AZ,1
2002,"East Campus, Hayd ",A 508A,0,TX,1
2002,"East Campus, Good ",A 210A,1 C,FL,3
2002,"East Campus, Wood ",A 301A,3 B,CA,4
2002,"East Campus, Walc ",A 311A,1 E,OK,3
2002,"East Campus, Walc ",A 505A,6 2,SC,3
2002,"East Campus, Walc ",A 405A,9,ID,4
2002,"East Campus, Hayd ",A 112A,0,NC,1
2002,"East Campus, Bem ",A 213A,6 3,MA,4
2002,"East Campus, Bem ",A 305A,6 2,PA,4
2002,"East Campus, Bem ",A 107A,0,TX,1
2002,"East Campus, Good ",A 114A,2,NJ,3
2002,"East Campus, Walc ",A 113A,16 1,FL,4
2002,"East Campus, Bem ",A 515A,6 1,CA,4
2002,"East Campus, Good ",A 311A,2,IA,4
2002,"East Campus, Hayd ",A 311A,9,MT,3
2002,"East Campus, Wood ",A 214A,18,MA,2
2002,"East Campus, Good ",A 503A,18 C,,3
2002,"East Campus, Hayd ",A 108A,0,NJ,1
2002,"East Campus, Wood ",A 315A,3,NY,4
2002,"East Campus, Bem ",A 212A,8,CA,3
2002,"East Campus, Wood ",A 410A,6 2,,4
2002,"East Campus, Wood ",A 309A,6 2,CO,4
2002,"East Campus, Hayd ",A 107A,17,NY,4
2002,"East Campus, Wood ",A 511A,21E,NH,4
2002,"East Campus, Wood ",A 512A,6 3,TX,2
2002,"East Campus, Bem ",A 112A,18 C,,2
2002,"East Campus, Good ",A 512A,6 2A,CT,3
2002,"East Campus, Walc ",A 210A,6 2,FL,3
2002,"East Campus, Munr ",A 204A,0,CT,1
2002,"East Campus, Wood ",A 303A,6 2,,3
2002,"East Campus, Hayd ",A 207A,8,IL,3
2002,"East Campus, Hayd ",A 214A,16 1,NJ,4
2002,"East Campus, Wood ",A 313A,0,SC,1
2002,"East Campus, Good ",A 506A,22,PA,4
2002,"East Campus, Hayd ",A 112A,0,TN,1
2002,"East Campus, Bem ",A 105A,6 2,MI,2
2002,"East Campus, Good ",A 110A,10,CT,2
2002,"East Campus, Good ",A 202A,6 2,,4
2002,"East Campus, Hayd ",A 512A,12,MD,3
2002,"East Campus, Wood ",A 415A,9,TN,3
2002,"East Campus, Bem ",A 407A,6 2,MN,3
2002,"East Campus, Walc ",A 404A,0,WV,1
2002,"East Campus, Wood ",A 213A,0,NY,1
2002,"East Campus, Walc ",A 304A,4,FL,3
2002,"East Campus, Munr ",A 407A,6 3,PA,4
2002,"East Campus, Walc ",A 110A,0,NY,1
2002,"East Campus, Munr ",A 413A,6 2,IL,4
2002,"East Campus, Hayd ",A 406A,4,,4
2002,"East Campus, Bem ",A 304A,16 1,,4
2002,"East Campus, Wood ",A 109A,7,MA,3
2002,"East Campus, Good ",A 312A,18,MA,4
2002,"East Campus, Wood ",A 313A,0,,1
2002,"East Campus, Wood ",A 403A,0,PA,1
2002,"East Campus, Hayd ",A 408A,5,CA,4
2002,"East Campus, Munr ",A 202A,6 1,MD,2
2002,"East Campus, Walc ",A 103A,0,PA,1
2002,"East Campus, Walc ",A 305A,6 2,CO,2
2002,"East Campus, Wood ",A 503A,6 2,PA,3
2002,"East Campus, Bem ",A 413A,0,MN,1
2002,"East Campus, Bem ",A 401A,0,MA,1
2002,"East Campus, Wood ",A 312A,16 1,MO,3
2002,"East Campus, Bem ",A 208A,17,NY,3
2002,"East Campus, Munr ",A 509A,6 3,NY,2
2002,"East Campus, Bem ",A 404A,6 2,,2
2002,"East Campus, Munr ",A 408A,18,FL,3
2002,"East Campus, Bem ",A 514A,18,MD,3
2002,"East Campus, Munr ",A 410A,7,CA,4
2002,"East Campus, Bem ",A 206A,6 3,NY,2
2002,"East Campus, Good ",A 310A,2:00 AM,CA,2
2002,"East Campus, Hayd ",A 210A,6 2,CA,3
2002,"East Campus, Good ",A 510A,18,NJ,3
2002,"East Campus, Hayd ",A 206A,6 2,MO,3
2002,"East Campus, Wood ",A 414A,6 3,NY,4
2002,"East Campus, Bem ",A 202A,0,OR,1
2002,"East Campus, Hayd ",A 513A,6 2,NC,3
2002,"East Campus, Hayd ",A 506A,16 1,,3
2002,"East Campus, Good ",A 113A,2:00 AM,NJ,2
2002,"East Campus, Walc ",A 212A,6 3,MT,2
2002,"East Campus, Munr ",A 508A,10,CO,2
2002,"East Campus, Hayd ",A 103A,0,CT,1
2002,"East Campus, Bem ",A 209A,3,TX,2
2002,"East Campus, Good ",A 511A,3,PA,3
2002,"East Campus, Walc ",A 102A,3 B,NJ,3
2002,"East Campus, Munr ",A 504A,0,NJ,1
2002,"East Campus, Bem ",A 201A,8,CT,2
2002,"East Campus, Munr ",A 307A,6 3,FL,4
2002,"East Campus, Walc ",A 213A,18,NY,3
2002,"East Campus, Walc ",A 104A,0,FL,1
2002,"East Campus, Walc ",A 313A,2,MA,2
2002,"East Campus, Bem ",A 301A,6 3,NY,4
2002,"East Campus, Hayd ",A 113A,8:00 AM,CA,4
2002,"East Campus, Munr ",A 309A,2,NJ,3
2002,"East Campus, Walc ",A 310A,6 1,FL,4
2002,"East Campus, Walc ",A 214A,10,MN,3
2002,"East Campus, Wood ",A 201A,6 2,MA,4
2002,"East Campus, Walc ",A 203A,6 1,MD,3
2002,"East Campus, Walc ",A 513A,6 2,PA,3
2002,"East Campus, Good ",A 214A,18,IL,4
2002,"East Campus, Good ",A 304A,22,MD,3
2002,"East Campus, Hayd ",A 407A,9,TX,4
2002,"East Campus, Bem ",A 205A,6 2,MA,2
2002,"East Campus, Good ",A 206A,0,PA,1
2002,"East Campus, Wood ",A 502A,6 3,PA,4
2002,"East Campus, Hayd ",A 414A,1 C,LA,3
2002,"East Campus, Hayd ",A 213A,0,VA,1
2002,"East Campus, Bem ",A 102A,0,NY,1
2002,"East Campus, Walc ",A 112A,18,GA,2
2002,"East Campus, Walc ",A 307A,7,NY,3
2002,"East Campus, Bem ",A 416A,8,,2
2002,"East Campus, Bem ",A 516A,8:00 AM,IL,2
2002,"East Campus, Munr ",A 304A,0,NJ,1
2002,"East Campus, Hayd ",A 405A,5,NJ,4
2002,"East Campus, Bem ",A 508A,0,IL,1
2002,"East Campus, Walc ",A 506A,12,MA,4
2002,"East Campus, Hayd ",A 212A,6 2A,CT,4
2002,"East Campus, Good ",A 106A,13,WI,3
2002,"East Campus, Good ",A 303A,5,FL,2
2002,"East Campus, Hayd ",A 203A,10,MN,4
2002,"East Campus, Wood ",A 310A,18,WA,2
2002,"East Campus, Bem ",A 210A,15,FL,4
2002,"East Campus, Hayd ",A 412A,6 1,MA,2
2002,"East Campus, Munr ",A 201A,9,OH,3
2002,"East Campus, Good ",A 314A,3 B,OH,4
2002,"East Campus, Munr ",A 501A,16 1,MI,4
2002,"East Campus, Wood ",A 508A,6 3,HI,4
2002,"East Campus, Wood ",A 314A,18,MD,2
2002,"East Campus, Bem ",A 405A,6 3,MA,2
2002,"East Campus, Bem ",A 402A,6 2,,3
2002,"East Campus, Good ",A 306A,0,OH,1
2002,"East Campus, Good ",A 404A,2,,2
2002,"East Campus, Hayd ",A 507A,18,MN,4
2002,"East Campus, Bem ",A 316A,13,MA,2
2002,"East Campus, Bem ",A 409A,4,RI,2
2002,"East Campus, Munr ",A 512A,8,,3
2002,"East Campus, Bem ",A 215A,0,,1
2002,"East Campus, Hayd ",A 208A,0,TN,1
2002,"East Campus, Munr ",A 211A,16 1,PA,2
2002,"East Campus, Hayd ",A 504A,14,,2
2002,"East Campus, Walc ",A 408A,6 3,FL,2
2002,"East Campus, Hayd ",A 213A,0,CA,1
2002,"East Campus, Munr ",A 310A,6 3,MA,2
2002,"East Campus, Walc ",A 101A,8 B,NY,4
2002,"East Campus, Wood ",A 210A,6 2,NY,4
2002,"East Campus, Bem ",A 413A,0,NY,1
2002,"East Campus, Hayd ",A 204A,8 B,MN,3
2002,"East Campus, Hayd ",A 502A,10,DE,4
2002,"East Campus, Bem ",A 414A,16 1,VA,2
2002,"East Campus, Munr ",A 513A,6 2,CT,2
2002,"East Campus, Hayd ",A 209A,6 1,MI,2
